Comando,IDProduto,CodProd,Preco,PrecoProm,DataPromInicio,DataPromFim
"A",4651392,"",59.98,53.99,09/07/2015,09/07/2020
"A",4651393,"",59.98,53.99,09/07/2015,09/07/2020
"A",4651394,"",59.98,53.99,09/07/2015,09/07/2020
"A",4651395,"",59.98,53.99,09/07/2015,09/07/2020
"A",4651396,"",59.98,53.99,09/07/2015,09/07/2020
"A",4651397,"",59.98,53.99,09/07/2015,09/07/2020
"A",4651398,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651399,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651400,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651401,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651402,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651403,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651404,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651405,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651406,"",47.76,42.99,09/07/2015,09/07/2020
"A",4651407,"",47.76,42.99,09/07/2015,09/07/2020
"A",4651408,"",47.76,42.99,09/07/2015,09/07/2020
"A",4651409,"",47.76,42.99,09/07/2015,09/07/2020
"A",4651410,"",47.76,42.99,09/07/2015,09/07/2020
"A",4651411,"",47.76,42.99,09/07/2015,09/07/2020
"A",4651412,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651413,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651414,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651415,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651416,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651417,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651418,"",32.94,29.64,09/07/2015,09/07/2020
"A",4651419,"",32.94,29.64,09/07/2015,09/07/2020
"A",4651420,"",32.94,29.64,09/07/2015,09/07/2020
"A",4651421,"",32.94,29.64,09/07/2015,09/07/2020
"A",4651422,"",32.94,29.64,09/07/2015,09/07/2020
"A",4651423,"",32.94,29.64,09/07/2015,09/07/2020
"A",4651424,"",32.94,29.64,09/07/2015,09/07/2020
"A",4651425,"",32.94,29.64,09/07/2015,09/07/2020
"A",4651426,"",32.94,29.64,09/07/2015,09/07/2020
"A",4651427,"",32.94,29.64,09/07/2015,09/07/2020
"A",4651428,"",32.94,29.64,09/07/2015,09/07/2020
"A",4651429,"",32.94,29.64,09/07/2015,09/07/2020
"A",4651430,"",32.94,29.64,09/07/2015,09/07/2020
"A",4651431,"",32.94,29.64,09/07/2015,09/07/2020
"A",4651432,"",32.94,29.64,09/07/2015,09/07/2020
"A",4651433,"",32.94,29.64,09/07/2015,09/07/2020
"A",4651434,"",32.94,29.64,09/07/2015,09/07/2020
"A",4651435,"",32.94,29.64,09/07/2015,09/07/2020
"A",4651436,"",51.1,45.99,09/07/2015,09/07/2020
"A",4651437,"",51.1,45.99,09/07/2015,09/07/2020
"A",4651438,"",51.1,45.99,09/07/2015,09/07/2020
"A",4651439,"",51.1,45.99,09/07/2015,09/07/2020
"A",4651440,"",51.1,45.99,09/07/2015,09/07/2020
"A",4651441,"",51.1,45.99,09/07/2015,09/07/2020
"A",4651442,"",51.1,45.99,09/07/2015,09/07/2020
"A",4651443,"",51.1,45.99,09/07/2015,09/07/2020
"A",4651444,"",47.76,42.99,09/07/2015,09/07/2020
"A",4651445,"",47.76,42.99,09/07/2015,09/07/2020
"A",4651446,"",47.76,42.99,09/07/2015,09/07/2020
"A",4651447,"",47.76,42.99,09/07/2015,09/07/2020
"A",4651448,"",47.76,42.99,09/07/2015,09/07/2020
"A",4651449,"",47.76,42.99,09/07/2015,09/07/2020
"A",4651450,"",57.21,51.49,09/07/2015,09/07/2020
"A",4651451,"",57.21,51.49,09/07/2015,09/07/2020
"A",4651452,"",57.21,51.49,09/07/2015,09/07/2020
"A",4651453,"",57.21,51.49,09/07/2015,09/07/2020
"A",4651454,"",57.21,51.49,09/07/2015,09/07/2020
"A",4651455,"",57.21,51.49,09/07/2015,09/07/2020
"A",4651456,"",57.21,51.49,09/07/2015,09/07/2020
"A",4651457,"",57.21,51.49,09/07/2015,09/07/2020
"A",4651458,"",29.94,26.94,09/07/2015,09/07/2020
"A",4651459,"",29.94,26.94,09/07/2015,09/07/2020
"A",4651460,"",29.94,26.94,09/07/2015,09/07/2020
"A",4651461,"",29.94,26.94,09/07/2015,09/07/2020
"A",4651462,"",29.94,26.94,09/07/2015,09/07/2020
"A",4651463,"",29.94,26.94,09/07/2015,09/07/2020
"A",4651464,"",29.94,26.94,09/07/2015,09/07/2020
"A",4651465,"",29.94,26.94,09/07/2015,09/07/2020
"A",4651466,"",29.94,26.94,09/07/2015,09/07/2020
"A",4651467,"",29.94,26.94,09/07/2015,09/07/2020
"A",4651468,"",29.94,26.94,09/07/2015,09/07/2020
"A",4651469,"",29.94,26.94,09/07/2015,09/07/2020
"A",4651470,"",29.94,26.94,09/07/2015,09/07/2020
"A",4651471,"",29.94,26.94,09/07/2015,09/07/2020
"A",4651472,"",53.87,48.49,09/07/2015,09/07/2020
"A",4651473,"",53.87,48.49,09/07/2015,09/07/2020
"A",4651474,"",53.87,48.49,09/07/2015,09/07/2020
"A",4651478,"",39.54,35.58,09/07/2015,09/07/2020
"A",4651479,"",39.54,35.58,09/07/2015,09/07/2020
"A",4651480,"",39.54,35.58,09/07/2015,09/07/2020
"A",4621912,"1326",53.87,48.49,09/07/2015,09/07/2020
"A",4621913,"1328",59.98,53.99,09/07/2015,09/07/2020
"A",4621948,"1337",47.76,42.99,09/07/2015,09/07/2020
"A",4961030,"1370",47.94,43.15,09/07/2015,09/07/2020
"A",4621947,"1329",42.21,37.99,09/07/2015,09/07/2020
"A",4961029,"1369",44.94,40.45,09/07/2015,09/07/2020
"A",4621941,"1352",51.1,45.99,09/07/2015,09/07/2020
"A",4621950,"1354",57.21,51.49,09/07/2015,09/07/2020
"A",4621943,"1353",47.76,42.99,09/07/2015,09/07/2020
"A",4961046,"1376",66.1,59.49,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961031,"1371",47.76,42.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961034,"1380",59.98,53.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961033,"1379",59.98,53.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961047,"1384",59.94,53.94,09/07/2015,09/07/2020
"A",4961045,"1375",59.98,53.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4621904,"1377",53.87,48.99,09/07/2015,09/07/2020
"A",4621944,"1224",57.21,51.49,09/07/2015,09/07/2020
"A",4621927,"1310",51.1,45.99,09/07/2015,09/07/2020
"A",4621946,"1228",57.21,51.49,09/07/2015,09/07/2020
"A",4621925,"1313",53.87,48.49,09/07/2015,09/07/2020
"A",4621934,"1315",53.87,48.49,09/07/2015,09/07/2020
"A",4621917,"1312",59.98,53.99,09/07/2015,09/07/2020
"A",4961038,"1404",33.32,29.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961035,"1400",33.32,29.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961051,"1409",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961050,"1408",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961040,"1407",33.32,29.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961036,"1401",32.76,29.49,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961039,"1405",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961037,"1403",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4621930,"1291",41.94,37.74,09/07/2015,09/07/2020
"A",4621915,"1290",41.94,37.74,09/07/2015,09/07/2020
"A",4621926,"1302",42.21,37.99,09/07/2015,09/07/2020
"A",4621945,"1281",29.98,26.99,09/07/2015,09/07/2020
"A",4621916,"1308",42.21,37.99,09/07/2015,09/07/2020
"A",4621949,"1282",42.21,37.99,09/07/2015,09/07/2020
"A",4621920,"1298",41.94,37.74,09/07/2015,09/07/2020
"A",4621918,"1323",38.94,35.04,09/07/2015,09/07/2020
"A",4621935,"1322",36.1,32.49,09/07/2015,09/07/2020
"A",4621919,"1324",42.21,37.99,09/07/2015,09/07/2020
"A",4621914,"1285",36.1,32.49,09/07/2015,09/07/2020
"A",4621928,"1286",36.1,32.49,09/07/2015,09/07/2020
"A",4621903,"1355",29.94,26.94,09/07/2015,09/07/2020
"A",4621902,"1356",29.94,26.94,09/07/2015,09/07/2020
"A",4961048,"1385",77.94,70.15,09/07/2015,09/07/2020
"A",4621931,"1293",57.21,51.49,09/07/2015,09/07/2020
"A",4621921,"1295",71.94,64.75,09/07/2015,09/07/2020
"A",4961041,"1275",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961042,"1276",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961025,"1344",32.94,29.64,09/07/2015,09/07/2020
"A",4621923,"1343",32.94,29.64,09/07/2015,09/07/2020
"A",4961021,"1300",33.32,29.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961027,"1347",33.32,29.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4621924,"1340",32.94,29.64,09/07/2015,09/07/2020
"A",4961020,"1299",32.94,29.64,09/07/2015,09/07/2020
"A",4961026,"1345",32.94,29.65,09/07/2015,09/07/2020
"A",4621942,"1351",32.94,29.64,09/07/2015,09/07/2020
"A",4961028,"1348",32.94,29.64,09/07/2015,09/07/2020
"A",4961024,"1342",29.98,26.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961032,"1378",29.98,26.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4621911,"1382",39.54,35.58,09/07/2015,09/07/2020
"A",5803585,"2059",99.99,69.99,09/10/2017 23:00:00,28/06/2018 23:00:00
"A",5803586,"2059",99.99,69.99,09/10/2017 23:00:00,28/06/2018 23:00:00
"A",5803587,"2059",99.99,69.99,09/10/2017 23:00:00,28/06/2018 23:00:00
"A",5803588,"2059",99.99,69.99,09/10/2017 23:00:00,28/06/2018 23:00:00
"A",5803589,"2060",99.99,69.99,09/10/2017 23:00:00,28/06/2018 23:00:00
"A",5803590,"2060",99.99,69.99,09/10/2017 23:00:00,28/06/2018 23:00:00
"A",5803591,"2060",99.99,69.99,09/10/2017 23:00:00,28/06/2018 23:00:00
"A",5803592,"2060",99.99,69.99,09/10/2017 23:00:00,28/06/2018 23:00:00
"A",5818249,"2059",99.99,69.99,09/10/2017 23:00:00,28/06/2018 23:00:00
"A",5818250,"2059",99.99,69.99,09/10/2017 23:00:00,28/06/2018 23:00:00
"A",5803102,"2060",99.99,69.99,09/10/2017 23:00:00,28/06/2018 23:00:00
"A",5803101,"2059",99.99,69.99,09/10/2017 23:00:00,28/06/2018 23:00:00
"A",5865913,"3509",20.99,18.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5865914,"3509",20.99,18.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5865915,"3509",20.99,18.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5865916,"3509",20.99,18.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5865917,"3509",20.99,18.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5865918,"3509",20.99,18.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5865919,"3509",20.99,18.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5865920,"3509",20.99,18.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5865921,"3509",20.99,18.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5865922,"3509",20.99,18.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5865923,"3509",20.99,18.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5865924,"3509",20.99,18.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5865928,"3511",22.99,19.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5865929,"3511",22.99,19.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5865930,"3511",22.99,19.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5865931,"3511",22.99,19.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5865932,"3511",22.99,19.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5865933,"3511",22.99,19.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5865934,"3512",22.99,20.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5865935,"3512",22.99,20.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5865936,"3512",22.99,20.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5865937,"3512",22.99,20.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5865938,"3512",22.99,20.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5865939,"3512",22.99,20.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",6006283,"3514",20.99,18.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",6006284,"3514",20.99,18.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",6006285,"3514",20.99,18.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",6006286,"3514",20.99,18.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",6006287,"3514",20.99,18.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",6006288,"3514",20.99,18.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",6006289,"3514",20.99,18.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",6006290,"3514",20.99,18.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",6006291,"3514",20.99,18.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",6006292,"3514",20.99,18.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",6006293,"3514",20.99,18.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",6006294,"3514",20.99,18.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",5865845,"3509",20.99,18.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5865848,"3512",22.99,20.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5865847,"3511",22.99,19.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",6006227,"3514",20.99,18.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",6006027,"3513",22.99,19.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",6006028,"3513",22.99,19.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",6006029,"3513",22.99,19.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",6006030,"3513",22.99,19.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",6006031,"3513",22.99,19.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",6006032,"3513",22.99,19.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",6006033,"3513",22.99,19.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",6006034,"3513",22.99,19.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",6006035,"3513",22.99,19.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",6006036,"3513",22.99,19.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",6006037,"3513",22.99,19.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",6006038,"3513",22.99,19.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",6006025,"3513",22.99,19.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",4650934,"340",6.99,5.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4650935,"340",6.99,5.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4650936,"340",6.99,5.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4650937,"340",6.99,5.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4650938,"340",6.99,5.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4650939,"340",6.99,5.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4650940,"340",6.99,5.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4650941,"340",6.99,5.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4650942,"340",6.99,5.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4650943,"340",6.99,5.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4650944,"340",6.99,5.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4650945,"340",6.99,5.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4650949,"340",6.99,5.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4650950,"340",6.99,5.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4650951,"340",6.99,5.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4650952,"340",6.99,5.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4650953,"340",6.99,5.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4650954,"340",6.99,5.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4901240,"342",6.49,4.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4901241,"342",6.49,4.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4901242,"342",6.49,4.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4901246,"342",6.49,4.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4901247,"342",6.49,4.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4901248,"342",6.49,4.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4901249,"342",6.49,4.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4901250,"342",6.49,4.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4901251,"342",6.49,4.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4901252,"342",6.49,4.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4901253,"342",6.49,4.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4901254,"342",6.49,4.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4901255,"342",6.49,4.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4901256,"342",6.49,4.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4901257,"342",6.49,4.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4901258,"342",6.49,4.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4901259,"342",6.49,4.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4901260,"342",6.49,4.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4901309,"378",6.99,5.49,31/08/2016 23:00:00,28/06/2018 23:00:00
"A",4901310,"378",6.99,5.49,31/08/2016 23:00:00,28/06/2018 23:00:00
"A",4901311,"378",6.99,5.49,31/08/2016 23:00:00,28/06/2018 23:00:00
"A",4901312,"378",6.99,5.49,31/08/2016 23:00:00,28/06/2018 23:00:00
"A",4901313,"378",6.99,5.49,31/08/2016 23:00:00,28/06/2018 23:00:00
"A",4901314,"378",6.99,5.49,31/08/2016 23:00:00,28/06/2018 23:00:00
"A",4901315,"378",6.99,5.49,31/08/2016 23:00:00,28/06/2018 23:00:00
"A",4901316,"378",6.99,5.49,31/08/2016 23:00:00,28/06/2018 23:00:00
"A",4901317,"378",6.99,5.49,31/08/2016 23:00:00,28/06/2018 23:00:00
"A",4901318,"378",6.99,5.49,31/08/2016 23:00:00,28/06/2018 23:00:00
"A",4901319,"378",6.99,5.49,31/08/2016 23:00:00,28/06/2018 23:00:00
"A",4901320,"378",6.99,5.49,31/08/2016 23:00:00,28/06/2018 23:00:00
"A",4901321,"378",6.99,5.49,31/08/2016 23:00:00,28/06/2018 23:00:00
"A",4901322,"378",6.99,5.49,31/08/2016 23:00:00,28/06/2018 23:00:00
"A",4901323,"378",6.99,5.49,31/08/2016 23:00:00,28/06/2018 23:00:00
"A",4901324,"378",6.99,5.49,31/08/2016 23:00:00,28/06/2018 23:00:00
"A",4901325,"378",6.99,5.49,31/08/2016 23:00:00,28/06/2018 23:00:00
"A",4901326,"378",6.99,5.49,31/08/2016 23:00:00,28/06/2018 23:00:00
"A",4621909,"340",6.99,5.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4900878,"342",6.49,4.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4900881,"378",6.99,5.49,31/08/2016 23:00:00,28/06/2018 23:00:00
"A",4901135,"345",6.49,3.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4901136,"345",6.49,3.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4901137,"345",6.49,3.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4901138,"345",6.49,3.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4901139,"345",6.49,3.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4901140,"345",6.49,3.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4901141,"345",6.49,3.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4901142,"345",6.49,3.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4901143,"345",6.49,3.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4901144,"345",6.49,3.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4901145,"345",6.49,3.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4901146,"345",6.49,3.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4901150,"345",6.49,3.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4901151,"345",6.49,3.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4901152,"345",6.49,3.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4901153,"345",6.49,3.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4901154,"345",6.49,3.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4901155,"345",6.49,3.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4900874,"345",6.49,3.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",6039646,"3450",20.99,19.99,22/04/2018 23:00:00,28/06/2018 23:00:00
"A",6039647,"3450",20.99,19.99,22/04/2018 23:00:00,28/06/2018 23:00:00
"A",6039648,"3450",20.99,19.99,22/04/2018 23:00:00,28/06/2018 23:00:00
"A",6039649,"3450",20.99,19.99,22/04/2018 23:00:00,28/06/2018 23:00:00
"A",6039650,"3450",20.99,19.99,22/04/2018 23:00:00,28/06/2018 23:00:00
"A",6039651,"3450",20.99,19.99,22/04/2018 23:00:00,28/06/2018 23:00:00
"A",6039652,"3450",20.99,19.99,22/04/2018 23:00:00,28/06/2018 23:00:00
"A",6039653,"3450",20.99,19.99,22/04/2018 23:00:00,28/06/2018 23:00:00
"A",6039654,"3450",20.99,19.99,22/04/2018 23:00:00,28/06/2018 23:00:00
"A",6039655,"3450",20.99,19.99,22/04/2018 23:00:00,28/06/2018 23:00:00
"A",6039656,"3450",20.99,19.99,22/04/2018 23:00:00,28/06/2018 23:00:00
"A",6039657,"3450",20.99,19.99,22/04/2018 23:00:00,28/06/2018 23:00:00
"A",6006689,"3515",22.99,19.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",6006690,"3515",22.99,19.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",6006691,"3515",22.99,19.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",6006692,"3515",22.99,19.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",6006693,"3515",22.99,19.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",6006694,"3515",22.99,19.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",6006695,"3515",22.99,19.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",6006696,"3515",22.99,19.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",6006697,"3515",22.99,19.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",6006700,"3516",22.99,19.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",6006701,"3516",22.99,19.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",6006702,"3516",22.99,19.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",6006703,"3516",22.99,19.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",6006704,"3516",22.99,19.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",6006705,"3516",22.99,19.99,14/03/2018 23:00:00,28/06/2018 23:00:00
"A",5833422,"3500",22.99,18.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5833423,"3500",22.99,18.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5833424,"3500",22.99,18.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5833425,"3500",22.99,18.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5833426,"3500",22.99,18.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5833427,"3500",22.99,18.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5833428,"3500",22.99,18.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5833429,"3500",22.99,18.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5833430,"3500",22.99,18.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5833431,"3500",22.99,18.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5833432,"3500",22.99,18.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5833433,"3500",22.99,18.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5833434,"3500",22.99,18.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5833435,"3500",22.99,18.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5833436,"3500",22.99,18.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5833437,"3501",23.99,19.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5833438,"3501",23.99,19.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5833439,"3501",23.99,19.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5833440,"3501",23.99,19.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5833441,"3501",23.99,19.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5833442,"3501",23.99,19.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5833443,"3501",23.99,19.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5833444,"3501",23.99,19.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5833445,"3501",23.99,19.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5833446,"3501",23.99,19.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5833447,"3501",23.99,19.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5833448,"3501",23.99,19.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5833449,"3501",23.99,19.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5833450,"3501",23.99,19.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5833451,"3501",23.99,19.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5833452,"3502",23.99,18.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5833453,"3502",23.99,18.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5833454,"3502",23.99,18.99,23/11/2017 23:00:00,28/06/2018 23:00:00
"A",5833455,"3502",23.99,18.99,23/11/2017 23:00:00,28/06/2018 23:00:00
